timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1498579200,Jun 27 2017 - 4:00pm,complete,3300,Alashkert,FC Santa Coloma,Stefan Apostolov,N/A,0.00,0.00,1.25,0.50,1,0,1,1,1,0,"39","",7,0,3,0,3,0,1,2,1,2,19,6,6,2,13,4,18,12,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.11,6.25,18.50,1.29,1.74,2.80,5.50,2.63,1.44,Vazgen Sargsyan anvan Hanrapetakan Marzadasht
1498586400,Jun 27 2017 - 6:00pm,complete,841,Víkingur,Trepça'89,Juri Frischer,N/A,0.00,0.00,1.75,0.00,2,1,3,2,1,1,"17,73","39",4,4,1,0,1,0,0,1,1,0,8,15,4,7,4,8,-1,-1,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.80,3.10,2.40,1.42,2.31,4.33,8.00,1.60,2.30,Tórsvøllur
1498586400,Jun 27 2017 - 6:00pm,complete,1068,Hibernians,FCI Tallinn,Fedayi San,N/A,0.00,0.00,1.50,0.00,2,0,2,0,0,0,"62,73","",6,5,2,0,3,0,2,0,1,2,11,8,6,5,5,3,13,19,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.75,3.50,4.20,1.33,2.00,3.75,7.00,1.91,1.80,Hibernians Stadium
1498586400,Jun 27 2017 - 6:00pm,complete,1148,The New Saints,Europa,Luca Barbeno,N/A,0.00,0.00,0.75,1.50,1,2,3,2,1,1,"44","8,78",6,3,3,0,2,0,2,1,0,2,4,11,2,4,2,7,-1,-1,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.45,4.50,6.50,1.14,1.53,2.38,4.33,1.91,1.80,Park Hall Stadium
1498675500,Jun 28 2017 - 6:45pm,complete,2839,Linfield,La Fiorita,Duje Strukan,N/A,0.00,0.00,1.00,0.50,1,0,1,0,0,0,"89","",5,1,1,0,3,0,0,1,1,2,14,5,7,0,7,5,13,18,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.10,7.25,16.00,1.07,1.31,1.88,2.90,2.10,1.67,Windsor Park
1499184000,Jul 04 2017 - 4:00pm,complete,12000,Trepça'89,Víkingur,Alexander Harkam,N/A,0.00,3.00,0.00,1.75,1,4,5,2,0,2,"65","37,40,52,59",4,2,5,1,3,0,3,3,2,1,19,10,9,6,10,4,-1,-1,50,50,0.00,0.00,0.00,0.00,3.00,100,100,100,0,0,100,100,0,100,8.00,2.00,1.44,5.00,7.00,1.13,1.48,2.27,4.25,1.62,2.20,Stadiumi Olimpik Adem Jashari (Mitrovicë (Kosovska Mitrovica))
1499184000,Jul 04 2017 - 4:00pm,complete,995,FCI Tallinn,Hibernians,Alex de Albuquerque Troleis,N/A,0.00,3.00,0.00,1.50,0,1,1,0,0,0,"","88",5,1,2,0,0,0,0,2,0,0,12,9,4,6,8,3,13,14,50,50,0.00,0.00,0.00,0.00,2.00,0,100,0,0,0,0,0,100,100,11.00,5.00,1.85,3.75,4.20,1.25,1.85,3.15,6.00,1.73,2.00,A. Le Coq Arena
1499189400,Jul 04 2017 - 5:30pm,complete,261,Europa,The New Saints,Lawrence Visser,N/A,3.00,0.00,1.50,0.75,1,3,4,2,0,2,"53","37,41,104",3,7,5,2,5,0,0,7,2,3,7,10,2,4,5,6,19,22,50,50,0.00,0.00,0.00,0.00,3.00,100,100,100,0,0,100,100,0,100,9.00,5.00,2.15,3.75,3.20,1.13,1.54,2.25,3.90,1.44,2.63,Estádio Do Algarve (São João da Venda)
1499193000,Jul 04 2017 - 6:30pm,complete,850,FC Santa Coloma,Alashkert,Sven Bindels,N/A,0.00,3.00,0.50,1.25,1,1,2,1,0,1,"63","28",5,2,7,0,2,0,2,5,1,1,8,12,2,2,6,10,22,16,50,50,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,100,0,0,7.00,6.00,6.00,3.75,1.67,1.33,2.16,3.80,8.00,2.20,1.62,Estadi Comunal d'Andorra la Vella (Andorra la Vella)
1499193000,Jul 04 2017 - 6:30pm,complete,911,La Fiorita,Linfield,Fyodor Zammit,N/A,0.00,3.00,0.50,1.00,0,0,0,0,0,0,"","",1,4,2,0,2,0,1,1,1,1,7,8,4,3,3,5,17,23,45,55,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,100,6.00,4.00,9.00,4.80,1.40,1.29,2.05,3.54,7.00,2.38,1.53,Stadio Olimpico di Serravalle
1499792400,Jul 11 2017 - 5:00pm,complete,21500,Qarabağ,Samtredia,Mete Kalkavan,N/A,0.00,0.00,1.25,0.00,5,0,5,3,3,0,"10,37,45'1,83,90'2","",2,1,0,0,4,0,0,0,3,1,8,4,7,2,1,2,14,15,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.33,4.50,8.00,1.24,1.91,3.15,5.90,2.10,1.67,Tofiq Bəhramov adına Respublika stadionu (Bakı (Baku))
1499797800,Jul 11 2017 - 6:30pm,complete,1452,Hibernians,Salzburg,Fran Jović,N/A,3.00,0.00,1.50,2.00,0,3,3,2,0,2,"","32,35,54",0,7,1,0,2,1,1,0,2,1,7,12,2,8,5,4,12,19,36,64,0.00,0.00,0.00,0.00,0.75,0,25,0,0,0,0,0,25,50,3.50,1.00,16.00,7.50,1.18,1.14,1.53,2.56,4.30,2.38,1.53,Hibernians Stadium
1499798700,Jul 11 2017 - 6:45pm,complete,5883,Rijeka,The New Saints,Kristo Tohver,N/A,0.00,1.50,1.33,0.75,2,0,2,1,1,0,"4,68","",11,0,0,0,0,0,0,0,0,0,25,4,11,2,14,2,12,6,64,36,0.00,0.00,0.00,0.00,1.75,50,50,50,25,0,50,50,25,50,6.50,4.00,1.08,10.00,26.00,1.13,1.40,2.00,3.10,3.50,1.29,Stadion HNK Rijeka
1499798700,Jul 11 2017 - 6:45pm,complete,20530,Partizan,Budućnost,Pol van Boekel,N/A,0.00,0.00,1.25,0.50,2,0,2,0,0,0,"53,63","",6,1,1,0,3,0,0,1,0,3,-1,-1,-1,-1,-1,-1,13,18,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.13,8.50,26.00,1.15,1.59,2.42,4.35,2.75,1.41,Stadion Partizana
1499875200,Jul 12 2017 - 4:00pm,complete,1987,Spartaks Jūrmala,Astana,Neil Doyle,N/A,0.00,0.00,0.50,1.67,0,1,1,0,0,0,"","73",3,6,3,0,4,0,2,1,1,3,3,16,0,10,3,6,16,22,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,6.40,3.90,1.54,1.33,2.21,3.98,7.90,3.00,1.36,Slokas Stadiona
1499878800,Jul 12 2017 - 5:00pm,complete,20058,Malmö FF,Vardar,Thorvaldur Arnason,N/A,0.00,0.00,0.50,1.75,1,1,2,0,0,0,"75","62",13,1,1,0,5,0,1,0,0,5,20,5,3,2,17,3,8,14,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.30,4.95,11.00,1.25,1.92,3.20,6.20,2.70,1.42,Swedbank Stadion
1499878800,Jul 12 2017 - 5:00pm,complete,9600,APOEL,F91 Dudelange,Alan Mario Sant,N/A,0.00,0.00,1.25,0.00,1,0,1,0,0,0,"72","",6,1,2,0,3,0,0,2,1,2,9,7,2,4,7,3,12,19,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.18,6.00,15.00,1.15,1.54,2.48,4.15,2.28,1.55,Neo GSP (Nicosía (Levkosía))
