team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
RSC Anderlecht,RSC Anderlecht,2013/2014,Belgium,6,3,3,0,0,0,0,1,0,1,5,3,2,0.17,0,0.33,31,10,10,60,4,17,-13,21,13,8,2,2,11,6,-9,-4,134,134,134,32,25,45,0,0,0,3,1,2,3,2,1,2,1,1,34,23,11,24,6,18,42,45,38,61,41,20,30,17,13,31,24,7,92,42,50,2,1,1,8,5,3,-6,-4,-2,0,0,0,3,1,2,3,2,1,0.5,0.33,0.67,3.5,4.33,2.67,0.67,0.67,0.67,2.83,3.67,2,1.67,2,1.33,0.33,0.33,0.33,1.33,1.67,1,6,6,4,3,2,0,3,3,3,2,2,0,3,3,1,1,0,0,0,0,2,3,4,6,0,0,0,1,1,3,0,0,2,2,3,3,100,100,67,50,33,0,100,100,100,67,67,0,100,100,33,33,0,0,0,0,33,50,67,100,0,0,0,33,33,100,0,0,67,67,100,100,5,4,1,3,2,1,2,2,0,83,67,17,100,67,33,67,67,0,0,0,0,-15,0,0,0,50,33,67,50,67,33,33,33,33,1,0,1,17,0,33,4,2,2,67,67,67,2,1,1,33,33,33,0,0,0,50,33,67,50,67,33,5.67,7.67,3.67,4,2,6.00,100,83,83,50,50,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,67,0,1,0,1,0,0,1,1,0,1,2,2,3,0,4,2,1,2,17,0,33,83,100,67,0
Paris Saint-Germain FC,PSG,2013/2014,France,10,5,5,0,7,4,3,1,1,0,2,0,2,2.2,2.6,1.8,5,11,11,4,25,9,16,34,15,19,11,14,4,5,7,9,36,41,32,100,113,90,3,1,2,6,4,2,1,0,1,7,3,4,38,22,16,21,12,9,58,62,54,104,57,47,60,29,31,44,28,16,112,56,56,14,6,8,5,2,3,9,4,5,4,2,2,5,3,2,1,0,1,1.7,1.8,1.6,3.4,3,3.8,2.5,2.2,2.8,0.9,0.8,1,1.9,1.6,2.2,1.4,1.2,1.6,0.5,0.4,0.6,10,10,8,4,2,0,5,5,4,1,0,0,5,5,4,3,2,0,0,0,2,6,8,10,0,0,1,4,5,5,0,0,1,2,3,5,100,100,80,40,20,0,100,100,80,20,0,0,100,100,80,60,40,0,0,0,20,60,80,100,0,0,20,80,100,100,0,0,20,40,60,100,9,7,3,4,3,1,5,4,2,90,70,30,80,60,20,100,80,40,70,80,60,-1,30,20,40,60,80,40,10,0,20,70,60,80,5,3,2,50,60,40,2,1,1,20,20,20,4,2,2,40,40,40,40,40,40,50,60,40,10,0,20,3.80,4.40,3.20,2.1,2.4,1.80,80,70,60,60,40,10,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,4,3,3,3,1,2,4,1,4,1,0,2,1,1,1,1,1,1,10,20,0,20,0,40,0
The New Saints FC,The New Saints,2013/2014,Wales,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,29,12,12,67,1,4,-3,5,4,1,1,0,3,1,-2,-1,180,90,0,45,30,90,0,0,0,1,1,0,1,0,1,1,1,0,4,2,2,4,2,2,48,49,47,13,8,5,7,4,3,6,4,2,23,17,6,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2,3,1,2.5,4,1,0.5,1,0,2,3,1,0.5,1,0,0.5,1,0,0,0,0,2,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,1,1,0,1,1,1,1,1,100,50,50,50,0,0,100,100,100,100,0,0,100,0,0,0,0,0,0,50,50,50,100,100,0,0,0,0,100,100,0,100,100,100,100,100,1,0,0,1,0,0,0,0,0,50,0,0,100,0,0,0,0,0,0,0,0,25,0,0,0,50,100,0,50,0,100,50,100,0,2,1,1,100,100,100,1,0,1,50,0,100,0,0,0,0,0,0,50,100,0,50,0,100,0,0,0,2.00,2.00,2.00,2,2,2.00,100,100,100,100,100,100,100,50,0.00,0.00,0.00,0.00,0.00,0.00,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,100,100,100,0
SSC Napoli,Napoli,2013/2014,Italy,6,3,3,0,4,3,1,0,0,0,2,0,2,2,3,1,11,13,13,20,10,9,1,19,10,9,7,3,3,6,4,-3,54,39,90,60,90,45,1,1,0,4,2,2,1,0,1,3,2,1,23,14,9,11,7,4,51,53,49,74,38,36,44,23,21,30,15,15,82,41,41,4,3,1,4,1,3,0,2,-2,3,2,1,1,1,0,2,0,2,1.67,2.33,1,3.17,3.33,3,1.67,2.33,1,1.5,1,2,1.33,1.33,1.33,0.67,1,0.33,0.67,0.33,1,6,6,4,2,1,0,3,3,2,1,1,0,3,3,2,1,0,0,0,0,2,4,5,6,0,0,1,2,2,3,0,0,1,2,3,3,100,100,67,33,17,0,100,100,67,33,33,0,100,100,67,33,0,0,0,0,33,67,83,100,0,0,33,67,67,100,0,0,33,67,100,100,5,2,1,2,1,1,3,1,0,83,33,17,67,33,33,100,33,0,67,100,33,37,17,33,0,67,67,67,17,0,33,50,67,33,3,2,1,50,67,33,3,1,2,50,33,67,1,1,0,17,33,0,50,67,33,17,33,0,33,0,67,3.83,4.67,3.00,1.83,2.33,1.33,83,83,50,33,17,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,83,0,0,3,0,1,0,2,3,1,2,2,0,0,0,1,1,1,2,0,0,0,33,0,67,0
FC Viktoria Plzeň,Viktoria Plzeň,2013/2014,Czech Republic,11,5,6,0,6,3,3,0,0,0,5,2,3,1.64,1.8,1.5,29,14,14,12,22,21,1,43,19,24,11,11,8,13,3,-2,45,41,49,47,56,41,2,0,2,6,3,3,3,2,1,5,1,4,78,44,34,24,9,15,46,46,46,128,76,52,61,33,28,67,43,24,134,68,66,9,3,6,7,1,6,2,2,0,5,2,3,4,3,1,2,0,2,1.73,1.8,1.67,3.91,3.8,4,2,2.2,1.83,1.91,1.6,2.17,1.45,0.8,2,0.82,0.6,1,0.64,0.2,1,11,9,9,6,4,2,5,4,4,2,1,1,6,5,5,4,3,1,0,2,2,5,7,9,0,1,1,3,4,4,0,1,1,2,3,5,100,82,82,55,36,18,100,80,80,40,20,20,100,83,83,67,50,17,0,18,18,45,64,82,0,20,20,60,80,80,0,17,17,33,50,83,8,5,3,2,1,1,6,4,2,73,45,27,40,20,20,100,67,33,55,60,50,13,18,0,33,55,60,50,27,40,17,45,20,67,6,4,2,55,80,33,4,3,1,36,60,17,4,1,3,36,20,50,45,40,50,36,60,17,18,0,33,7.80,8.80,6.80,2.18,1.8,2.50,100,100,90,90,80,70,40,40,0.00,0.00,0.00,0.00,0.00,0.00,109,5,1,1,0,2,3,2,3,5,1,1,2,2,2,2,7,2,2,0,0,0,45,40,50,30
SL Benfica,Benfica,2013/2014,Portugal,6,3,3,0,3,2,1,1,1,0,2,0,2,1.67,2.33,1,14,15,15,23,8,8,0,16,7,9,5,3,2,6,3,-3,68,54,90,68,134,45,1,1,0,3,2,1,2,0,2,1,1,0,33,20,13,11,5,6,52,52,51,67,33,34,39,18,21,28,15,13,96,57,39,4,3,1,7,2,5,-3,1,-4,1,1,0,2,1,1,3,1,2,0.83,1.33,0.33,2.67,2.33,3,1.33,1.67,1,1.33,0.67,2,1.83,1.67,2,0.67,1,0.33,1.17,0.67,1.67,6,5,3,1,1,0,3,3,1,0,0,0,3,2,2,1,1,0,0,1,3,5,5,6,0,0,2,3,3,3,0,1,1,2,2,3,100,83,50,17,17,0,100,100,33,0,0,0,100,67,67,33,33,0,0,17,50,83,83,100,0,0,67,100,100,100,0,33,33,67,67,100,6,4,1,3,2,0,3,2,1,100,67,17,100,67,0,100,67,33,50,67,33,38,17,33,0,50,67,33,33,0,67,17,33,0,1,1,0,17,33,0,3,1,2,50,33,67,2,1,1,33,33,33,17,33,0,33,33,33,50,33,67,5.50,6.67,4.33,1.83,1.67,2.00,100,67,50,33,33,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00,67,1,0,1,1,1,2,0,0,2,1,2,3,1,0,0,0,1,0,17,33,0,33,0,67,0
FC Basel 1893,Basel,2013/2014,Switzerland,10,5,5,0,5,3,2,3,1,2,2,1,1,1.8,2,1.6,18,16,16,11,15,11,4,26,7,19,5,10,2,9,3,1,60,90,45,82,225,50,3,3,0,5,1,4,2,1,1,6,3,3,47,30,17,27,12,15,50,50,49,98,58,40,51,29,22,47,29,18,149,75,74,6,2,4,5,1,4,1,1,0,3,2,1,5,2,3,2,1,1,1.4,1.6,1.2,2.6,1.4,3.8,1.5,1,2,1.1,0.4,1.8,1.1,0.6,1.6,0.6,0.4,0.8,0.5,0.2,0.8,10,7,3,2,2,2,5,2,0,0,0,0,5,5,3,2,2,2,0,3,7,8,8,8,0,3,5,5,5,5,0,0,2,3,3,3,100,70,30,20,20,20,100,40,0,0,0,0,100,100,60,40,40,40,0,30,70,80,80,80,0,60,100,100,100,100,0,0,40,60,60,60,6,2,1,3,0,0,3,2,1,60,20,10,60,0,0,60,40,20,50,60,40,16,30,60,0,50,20,80,20,20,20,60,60,60,6,4,2,60,80,40,6,3,3,60,60,60,2,0,2,20,0,40,30,40,20,50,40,60,20,20,20,4.70,6.00,3.40,2.7,2.4,3.00,80,80,60,50,40,30,20,0,0.00,0.00,0.00,0.00,0.00,0.00,70,1,2,1,2,1,1,1,2,4,0,1,1,2,2,4,0,0,1,30,20,40,20,20,20,0
FC Shakhtar Donetsk,Shakhtar Donetsk,2013/2014,Ukraine,6,3,3,0,2,1,1,2,2,0,2,0,2,1.33,1.67,1,17,17,17,28,7,6,1,13,6,7,5,2,1,5,4,-3,77,54,134,90,273,54,3,2,1,1,1,0,3,1,2,2,1,1,36,23,13,13,5,8,52,54,50,71,41,30,42,26,16,29,15,14,81,39,42,1,1,0,2,1,1,-1,0,-1,1,1,0,3,1,2,2,1,1,1,1.33,0.67,2.17,2,2.33,1.17,1.67,0.67,1,0.33,1.67,0.5,0.67,0.33,0.17,0.33,0,0.33,0.33,0.33,5,4,2,2,0,0,2,2,1,1,0,0,3,2,1,1,0,0,1,2,4,4,6,6,1,1,2,2,3,3,0,1,2,2,3,3,83,67,33,33,0,0,67,67,33,33,0,0,100,67,33,33,0,0,17,33,67,67,100,100,33,33,67,67,100,100,0,33,67,67,100,100,3,0,0,2,0,0,1,0,0,50,0,0,67,0,0,33,0,0,33,33,33,55,50,67,33,17,33,0,50,33,67,33,33,33,4,2,2,67,67,67,5,2,3,83,67,100,0,0,0,0,0,0,17,33,0,50,33,67,33,33,33,6.00,7.67,4.33,2.17,1.67,2.67,100,100,100,67,50,33,33,17,0.00,0.00,0.00,0.00,0.00,0.00,33,0,0,0,1,1,0,2,1,2,0,1,1,0,1,1,1,1,0,33,67,0,33,0,67,17
FC Porto,Porto,2013/2014,Portugal,6,3,3,0,1,0,1,2,1,1,3,2,1,0.83,0.33,1.33,23,18,18,41,4,7,-3,11,6,5,2,2,4,3,-2,-1,134,134,134,77,68,90,1,0,1,3,2,1,2,1,1,3,1,2,51,27,24,15,6,9,56,56,57,104,62,42,52,34,18,52,28,24,104,47,57,2,1,1,4,1,3,-2,0,-2,1,1,0,3,1,2,2,1,1,1,1.33,0.67,1.83,2,1.67,0.67,0.67,0.67,1.17,1.33,1,1,0.67,1.33,0.33,0.33,0.33,0.67,0.33,1,6,4,1,0,0,0,3,2,1,0,0,0,3,2,0,0,0,0,0,2,5,6,6,6,0,1,2,3,3,3,0,1,3,3,3,3,100,67,17,0,0,0,100,67,33,0,0,0,100,67,0,0,0,0,0,33,83,100,100,100,0,33,67,100,100,100,0,33,100,100,100,100,4,2,0,2,0,0,2,2,0,67,33,0,67,0,0,67,67,0,17,0,33,-7,17,0,33,50,67,33,33,33,33,50,33,67,3,2,1,50,67,33,4,2,2,67,67,67,1,0,1,17,0,33,17,33,0,50,33,67,33,33,33,8.50,9.00,8.00,2.5,2,3.00,100,100,100,67,50,50,50,50,0.00,0.00,0.00,0.00,0.00,0.00,33,0,1,1,0,1,1,0,0,0,0,2,1,1,0,1,0,0,2,33,33,33,50,67,33,33
FC Barcelona,FC Barcelona,2013/2014,Spain,10,5,5,0,6,4,2,2,1,1,2,0,2,2,2.6,1.4,7,19,19,6,21,8,13,29,20,9,16,5,4,4,12,1,43,28,90,113,113,113,3,1,2,6,4,2,1,0,1,6,4,2,70,38,32,20,5,15,62,58,66,130,70,60,68,37,31,62,33,29,107,54,53,7,6,1,5,1,4,2,5,-3,3,3,0,5,2,3,2,0,2,1.4,2.2,0.6,2.9,4,1.8,2.1,3.2,1,0.8,0.8,0.8,1.2,1.4,1,0.7,1.2,0.2,0.5,0.2,0.8,10,8,5,3,1,1,5,5,4,3,1,1,5,3,1,0,0,0,0,2,5,7,9,9,0,0,1,2,4,4,0,2,4,5,5,5,100,80,50,30,10,10,100,100,80,60,20,20,100,60,20,0,0,0,0,20,50,70,90,90,0,0,20,40,80,80,0,40,80,100,100,100,6,4,2,3,2,2,3,2,0,60,40,20,60,40,40,60,40,0,60,80,40,0,30,20,40,60,80,40,10,0,20,60,80,40,6,4,2,60,80,40,6,2,4,60,40,80,2,1,1,20,20,20,30,60,0,50,40,60,20,0,40,7.00,7.60,6.40,2,1,3.00,90,80,70,50,40,40,20,0,0.00,0.00,0.00,0.00,0.00,0.00,80,1,0,3,2,3,3,2,4,3,2,1,0,0,2,1,0,0,2,20,20,20,20,0,40,0
Real Madrid CF,Real Madrid,2013/2014,Spain,13,7,6,0,11,7,4,1,0,1,1,0,1,2.62,3,2.17,1,20,20,1,41,10,31,51,25,26,21,20,4,6,17,14,29,30,27,117,158,90,5,3,2,7,4,3,1,0,1,10,6,4,62,38,24,26,14,12,50,52,48,186,104,82,100,54,46,86,50,36,123,71,52,15,8,7,7,4,3,8,4,4,8,4,4,2,2,0,3,1,2,2,2,2,3.92,3.57,4.33,3.15,3,3.33,0.77,0.57,1,1.69,1.71,1.67,1.15,1.14,1.17,0.54,0.57,0.5,13,12,10,8,4,2,7,6,6,4,2,0,6,6,4,4,2,2,0,1,3,5,9,11,0,1,1,3,5,7,0,0,2,2,4,4,100,92,77,62,31,15,100,86,86,57,29,0,100,100,67,67,33,33,0,8,23,38,69,85,0,14,14,43,71,100,0,0,33,33,67,67,13,7,2,7,4,1,6,3,1,100,54,15,100,57,14,100,50,17,85,100,67,11,38,43,33,54,57,50,8,0,17,77,86,67,7,3,4,54,43,67,3,1,2,23,14,33,3,3,0,23,43,0,62,57,67,15,29,0,23,14,33,4.77,5.43,4.00,2,2,2.00,77,77,69,62,46,38,23,15,0.00,0.00,0.00,0.00,0.00,0.00,108,2,4,6,3,1,7,5,4,6,0,0,2,4,1,0,1,0,2,8,0,17,8,0,17,15
FC BATE Borisov,BATE,2013/2014,Belarus,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,23,21,21,61,0,1,-1,1,0,1,0,0,0,1,0,-1,0,0,0,90,0,90,0,0,0,0,0,0,1,0,1,0,0,0,7,0,7,2,0,2,48,0,48,10,0,10,6,0,6,4,0,4,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,100,0,100,0,0,0,1,0,1,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,7.00,0.00,7.00,2,0,2.00,100,100,100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,100,0
FC Dinamo Tbilisi,Dinamo Tbilisi,2013/2014,Georgia,3,1,2,0,1,0,1,1,0,1,1,1,0,1.33,0,2,22,22,22,44,4,4,0,8,2,6,0,4,2,2,-2,2,68,0,45,68,45,90,0,0,0,2,0,2,1,1,0,1,0,1,7,2,5,8,2,6,49,51,47,17,7,10,7,4,3,10,3,7,26,13,13,2,0,2,2,0,2,0,0,0,1,0,1,1,1,0,1,0,1,1.33,1,1.5,2.67,2,3,1.33,0,2,1.33,2,1,1.33,0,2,0.67,0,1,0.67,0,1,3,3,1,1,0,0,1,1,0,0,0,0,2,2,1,1,0,0,0,0,2,2,3,3,0,0,1,1,1,1,0,0,1,1,2,2,100,100,33,33,0,0,100,100,0,0,0,0,100,100,50,50,0,0,0,0,67,67,100,100,0,0,100,100,100,100,0,0,50,50,100,100,2,1,1,0,0,0,2,1,1,67,33,33,0,0,0,100,50,50,33,0,50,-75,0,0,0,67,0,100,33,100,0,33,0,50,1,1,0,33,100,0,2,1,1,67,100,50,1,0,1,33,0,50,33,0,50,33,100,0,33,0,50,3.50,2.00,5.00,2.67,2,3.00,100,100,100,100,100,100,100,50,0.00,0.00,0.00,0.00,0.00,0.00,67,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,33,0,50,33,100,0,50
Juventus FC,Juventus,2013/2014,Italy,6,3,3,0,1,1,0,3,2,1,2,0,2,1,1.67,0.33,21,23,23,37,9,9,0,18,12,6,7,2,5,4,2,-2,60,39,134,60,54,68,0,0,0,5,3,2,1,0,1,2,2,0,48,22,26,11,2,9,53,52,53,117,71,46,68,43,25,49,28,21,70,30,40,3,2,1,4,1,3,-1,1,-2,2,2,0,1,0,1,3,1,2,1.17,2,0.33,3,4,2,1.5,2.33,0.67,1.5,1.67,1.33,1.17,1,1.33,0.5,0.67,0.33,0.67,0.33,1,6,5,4,3,0,0,3,3,3,3,0,0,3,2,1,0,0,0,0,1,2,3,6,6,0,0,0,0,3,3,0,1,2,3,3,3,100,83,67,50,0,0,100,100,100,100,0,0,100,67,33,0,0,0,0,17,33,50,100,100,0,0,0,0,100,100,0,33,67,100,100,100,5,1,1,3,0,0,2,1,1,83,17,17,100,0,0,67,33,33,17,33,0,22,0,0,0,83,100,67,17,0,33,33,67,0,3,2,1,50,67,33,3,1,2,50,33,67,1,0,1,17,0,33,33,67,0,17,0,33,50,33,67,8.00,7.33,8.67,1.83,0.67,3.00,83,83,83,67,33,17,17,17,0.00,0.00,0.00,0.00,0.00,0.00,117,0,0,2,0,1,2,2,1,1,1,1,1,1,0,3,0,0,2,50,67,33,33,0,67,17
Manchester City FC,Manchester City,2013/2014,England,8,4,4,0,5,2,3,0,0,0,3,2,1,1.88,1.5,2.25,13,24,24,15,19,14,5,33,19,14,10,9,9,5,1,4,38,36,40,51,40,72,1,0,1,6,3,3,1,1,0,3,2,1,32,16,16,25,11,14,48,48,48,102,51,51,59,28,31,43,23,20,121,57,64,7,4,3,6,3,3,1,1,0,2,1,1,4,2,2,2,1,1,1.25,1.25,1.25,4.13,4.75,3.5,2.38,2.5,2.25,1.75,2.25,1.25,1.63,1.75,1.5,0.88,1,0.75,0.75,0.75,0.75,8,8,7,4,3,2,4,4,3,3,2,2,4,4,4,1,1,0,0,0,1,4,5,6,0,0,1,1,2,2,0,0,0,3,3,4,100,100,88,50,38,25,100,100,75,75,50,50,100,100,100,25,25,0,0,0,12,50,62,75,0,0,25,25,50,50,0,0,0,75,75,100,5,4,3,3,2,1,2,2,2,63,50,38,75,50,25,50,50,50,63,50,75,-12,13,0,25,75,75,75,13,25,0,38,50,25,3,1,2,38,25,50,4,2,2,50,50,50,4,2,2,50,50,50,25,25,25,50,50,50,25,25,25,4.00,4.00,4.00,3.13,2.75,3.50,88,88,75,63,38,38,25,25,0.00,0.00,0.00,0.00,0.00,0.00,125,1,0,3,2,2,4,2,2,3,2,1,0,1,2,3,2,1,2,0,0,0,38,50,25,0
SC Fotbal Club FCSB SA,FCSB,2013/2014,Romania,12,6,6,0,3,1,2,6,4,2,3,1,2,1.25,1.17,1.33,26,25,25,16,13,15,-2,28,13,15,6,7,7,8,-1,-1,83,90,77,72,77,68,3,2,1,6,3,3,4,2,2,7,3,4,79,47,32,32,11,21,48,50,47,182,93,89,94,45,49,88,48,40,186,89,97,9,5,4,5,2,3,4,3,1,5,3,2,5,2,3,2,1,1,1.67,1.83,1.5,2.33,2.17,2.5,1.08,1,1.17,1.25,1.17,1.33,1.17,1.17,1.17,0.75,0.83,0.67,0.42,0.33,0.5,11,10,5,2,0,0,5,5,2,1,0,0,6,5,3,1,0,0,1,2,7,10,12,12,1,1,4,5,6,6,0,1,3,5,6,6,92,83,42,17,0,0,83,83,33,17,0,0,100,83,50,17,0,0,8,17,58,83,100,100,17,17,67,83,100,100,0,17,50,83,100,100,8,4,2,4,2,1,4,2,1,67,33,17,67,33,17,67,33,17,25,17,33,-1,25,33,17,50,50,50,33,33,33,58,50,67,8,5,3,67,83,50,6,3,3,50,50,50,2,0,2,17,0,33,42,50,33,42,33,50,17,17,17,6.58,7.83,5.33,2.67,1.83,3.50,92,92,83,83,75,67,50,33,0.00,0.00,0.00,0.00,0.00,0.00,33,3,2,2,1,1,0,1,2,1,1,1,1,0,4,2,1,1,4,50,67,33,25,17,33,25
