team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Celtic FC,Celtic,2015/2016,Scotland,6,3,3,0,4,3,1,1,0,1,1,0,1,2.17,3,1.33,11,0,0,15,10,5,5,15,8,7,6,4,2,3,4,1,54,45,68,108,134,90,3,2,1,2,1,1,2,0,2,3,3,0,30,18,12,15,7,8,57,60,54,60,33,27,27,17,10,33,16,17,80,39,41,4,3,1,2,0,2,2,3,-1,2,2,0,3,1,2,1,0,1,1.5,2.33,0.67,2.5,2.67,2.33,1.67,2,1.33,0.83,0.67,1,1,1,1,0.67,1,0.33,0.33,0,0.67,5,4,2,2,2,0,3,2,1,1,1,0,2,2,1,1,1,0,1,2,4,4,4,6,0,1,2,2,2,3,1,1,2,2,2,3,83,67,33,33,33,0,100,67,33,33,33,0,67,67,33,33,33,0,17,33,67,67,67,100,0,33,67,67,67,100,33,33,67,67,67,100,4,2,0,2,1,0,2,1,0,67,33,0,67,33,0,67,33,0,67,100,33,20,50,67,33,33,33,33,33,0,67,50,100,0,4,3,1,67,100,33,3,1,2,50,33,67,1,0,1,17,0,33,33,67,0,50,33,67,17,0,33,5.00,6.00,4.00,2.5,2.33,2.67,83,83,67,50,33,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00,50,2,0,0,1,2,1,1,0,3,1,0,1,0,0,2,0,0,1,17,0,33,17,0,33,0
FC Bayern München,Bayern München,2015/2016,Germany,12,6,6,0,8,6,2,2,0,2,2,0,2,2.17,3,1.33,3,1,1,2,30,11,19,41,25,16,21,9,4,7,17,2,36,26,60,98,134,77,5,3,2,5,3,2,2,0,2,8,5,3,88,48,40,22,12,10,69,69,69,198,103,95,98,49,49,100,54,46,136,63,73,14,12,2,4,2,2,10,10,0,6,5,1,4,0,4,2,1,1,1.83,2.5,1.17,3.42,4.17,2.67,2.5,3.5,1.5,0.92,0.67,1.17,1.5,2.33,0.67,1.17,2,0.33,0.33,0.33,0.33,12,10,8,6,3,2,6,5,5,4,3,2,6,5,3,2,0,0,0,2,4,6,9,10,0,1,1,2,3,4,0,1,3,4,6,6,100,83,67,50,25,17,100,83,83,67,50,33,100,83,50,33,0,0,0,17,33,50,75,83,0,17,17,33,50,67,0,17,50,67,100,100,9,5,3,6,4,3,3,1,0,75,42,25,100,67,50,50,17,0,67,100,33,34,42,50,33,42,50,33,17,0,33,67,83,50,9,5,4,75,83,67,5,1,4,42,17,67,1,0,1,8,0,17,50,83,17,33,0,67,17,17,17,7.33,8.00,6.67,1.83,2,1.67,100,57,57,50,33,33,33,25,0.00,0.00,0.00,0.00,0.00,0.00,92,3,3,4,2,2,5,3,2,4,1,1,2,0,0,1,2,3,1,17,0,33,17,0,33,17
Borussia VfL Mönchengladbach,Borussia M'gladbach,2015/2016,Germany,6,3,3,0,1,1,0,2,1,1,3,1,2,0.83,1.33,0.33,24,2,2,46,8,12,-4,20,11,9,6,2,5,7,1,-5,68,45,134,45,54,39,1,0,1,4,3,1,2,0,2,3,3,0,24,18,6,11,5,6,45,48,42,65,47,18,30,25,5,35,22,13,63,25,38,4,2,2,2,1,1,2,1,1,2,1,1,4,2,2,0,0,0,1.67,1.67,1.67,3.33,3.67,3,1.33,2,0.67,2,1.67,2.33,1,1,1,0.67,0.67,0.67,0.33,0.33,0.33,5,5,4,2,2,2,3,3,2,1,1,1,2,2,2,1,1,1,1,1,2,4,4,4,0,0,1,2,2,2,1,1,1,2,2,2,83,83,67,33,33,33,100,100,67,33,33,33,67,67,67,33,33,33,17,17,33,67,67,67,0,0,33,67,67,67,33,33,33,67,67,67,3,2,1,2,1,0,1,1,1,50,33,17,67,33,0,33,33,33,17,33,0,34,17,0,33,67,100,33,33,0,67,50,100,0,4,2,2,67,67,67,3,1,2,50,33,67,2,1,1,33,33,33,33,33,33,67,67,67,0,0,0,4.00,6.00,2.00,1.83,1.67,2.00,83,67,67,67,67,67,67,67,0.00,0.00,0.00,0.00,0.00,0.00,117,0,2,1,0,1,1,1,1,1,0,1,0,0,2,0,2,1,6,33,33,33,50,33,67,50
Bayer 04 Leverkusen,Bayer Leverkusen,2015/2016,Germany,8,4,4,0,2,2,0,3,2,1,3,0,3,1.13,2,0.25,19,3,3,26,16,13,3,29,18,11,12,4,6,7,6,-3,45,30,90,55,60,51,1,1,0,6,3,3,1,0,1,4,3,1,34,22,12,21,7,14,53,58,49,100,61,39,53,32,21,47,29,18,116,51,65,6,5,1,7,4,3,-1,1,-2,2,1,1,4,3,1,2,0,2,1.25,1.5,1,3.63,4.5,2.75,2,3,1,1.63,1.5,1.75,1.63,2.25,1,0.75,1.25,0.25,0.88,1,0.75,8,7,5,3,3,1,4,4,3,2,2,1,4,3,2,1,1,0,0,1,3,5,5,7,0,0,1,2,2,3,0,1,2,3,3,4,100,88,63,38,38,13,100,100,75,50,50,25,100,75,50,25,25,0,0,12,37,62,62,87,0,0,25,50,50,75,0,25,50,75,75,100,7,4,1,4,3,1,3,1,0,88,50,13,100,75,25,75,25,0,25,50,0,29,13,25,0,75,75,75,13,0,25,50,75,25,3,1,2,38,25,50,3,0,3,38,0,75,3,3,0,38,75,0,25,25,25,50,75,25,25,0,50,4.25,5.50,3.00,2.63,1.75,3.50,63,25,25,25,13,13,13,0,0.00,0.00,0.00,0.00,0.00,0.00,125,2,1,2,1,3,2,1,1,3,2,2,2,1,0,1,0,4,1,38,50,25,38,0,75,0
VfL Wolfsburg,Wolfsburg,2015/2016,Germany,10,5,5,0,7,5,2,0,0,0,3,0,3,2.1,3,1.2,6,4,4,6,15,11,4,26,11,15,9,6,2,9,7,-3,60,50,75,82,225,50,5,4,1,3,1,2,2,0,2,7,4,3,37,21,16,18,8,10,47,48,46,105,64,41,53,35,18,52,29,23,99,47,52,7,5,2,4,1,3,3,4,-1,4,3,1,5,2,3,1,0,1,1.7,2.2,1.2,2.6,2.2,3,1.5,1.8,1.2,1.1,0.4,1.8,1.1,1.2,1,0.7,1,0.4,0.4,0.2,0.6,10,8,4,2,2,0,5,3,1,1,1,0,5,5,3,1,1,0,0,2,6,8,8,10,0,2,4,4,4,5,0,0,2,4,4,5,100,80,40,20,20,0,100,60,20,20,20,0,100,100,60,20,20,0,0,20,60,80,80,100,0,40,80,80,80,100,0,0,40,80,80,100,6,4,1,3,2,1,3,2,0,60,40,10,60,40,20,60,40,0,70,100,40,42,50,80,20,30,20,40,20,0,40,70,80,60,7,4,3,70,80,60,5,2,3,50,40,60,2,1,1,20,20,20,40,60,20,50,40,60,10,0,20,3.70,4.20,3.20,1.8,1.6,2.00,70,50,40,40,20,10,10,10,0.00,0.00,0.00,0.00,0.00,0.00,80,1,2,2,1,2,3,1,1,2,1,2,0,1,0,2,0,2,3,0,0,0,30,0,60,10
AS Monaco FC,Monaco,2015/2016,Monaco,4,2,2,0,3,2,1,0,0,0,1,0,1,2.25,3,1.5,12,5,5,25,10,5,5,15,7,8,6,4,1,4,5,0,36,30,45,72,180,45,1,1,0,3,1,2,0,0,0,2,1,1,33,16,17,9,4,5,49,49,50,42,27,15,23,16,7,19,11,8,62,33,29,1,1,0,2,1,1,-1,0,-1,0,0,0,3,2,1,1,0,1,0.75,1,0.5,3.75,3.5,4,2.5,3,2,1.25,0.5,2,0.75,1,0.5,0.25,0.5,0,0.5,0.5,0.5,4,4,4,3,0,0,2,2,2,1,0,0,2,2,2,2,0,0,0,0,0,1,4,4,0,0,0,1,2,2,0,0,0,0,2,2,100,100,100,75,0,0,100,100,100,50,0,0,100,100,100,100,0,0,0,0,0,25,100,100,0,0,0,50,100,100,0,0,0,0,100,100,2,1,0,1,1,0,1,0,0,50,25,0,50,50,0,50,0,0,75,100,50,40,25,50,0,75,50,100,0,0,0,50,50,50,2,1,1,50,50,50,3,1,2,75,50,100,1,1,0,25,50,0,0,0,0,75,100,50,25,0,50,8.25,8.00,8.50,2.25,2,2.50,100,100,100,100,100,75,75,50,0.00,0.00,0.00,0.00,0.00,0.00,200,0,1,0,0,1,1,3,4,0,2,0,0,0,0,1,0,1,1,0,0,0,25,0,50,25
Olympique Lyonnais,Olympique Lyonnais,2015/2016,France,6,3,3,0,1,0,1,1,0,1,4,3,1,0.67,0,1.33,27,6,6,50,5,9,-4,14,6,8,1,4,5,4,-4,0,108,273,68,60,54,68,1,0,1,3,1,2,2,2,0,3,1,2,41,23,18,15,7,8,55,57,53,89,51,38,37,22,15,52,29,23,95,43,52,2,1,1,4,3,1,-2,-2,0,1,0,1,2,1,1,3,2,1,0.83,0.33,1.33,2.33,2,2.67,0.83,0.33,1.33,1.5,1.67,1.33,1,1.33,0.67,0.33,0.33,0.33,0.67,1,0.33,6,5,2,1,0,0,3,2,1,0,0,0,3,3,1,1,0,0,0,1,4,5,6,6,0,1,2,3,3,3,0,0,2,2,3,3,100,83,33,17,0,0,100,67,33,0,0,0,100,100,33,33,0,0,0,17,67,83,100,100,0,33,67,100,100,100,0,0,67,67,100,100,5,1,0,3,1,0,2,0,0,83,17,0,100,33,0,67,0,0,17,0,33,-36,17,0,33,50,33,67,33,67,0,50,33,67,2,0,2,33,0,67,4,2,2,67,67,67,1,1,0,17,33,0,17,0,33,33,33,33,50,67,33,6.83,7.67,6.00,2.5,2.33,2.67,83,83,83,83,83,67,50,50,0.00,0.00,0.00,0.00,0.00,0.00,33,1,0,0,1,1,1,0,1,0,1,0,1,1,1,2,1,0,2,17,0,33,67,100,33,33
Arsenal FC,Arsenal,2015/2016,England,8,4,4,0,3,2,1,0,0,0,5,2,3,1.13,1.5,0.75,16,7,7,29,13,15,-2,28,12,16,7,6,5,10,2,-4,55,51,60,48,72,36,3,2,1,4,1,3,1,1,0,3,2,1,45,23,22,17,6,11,46,47,45,85,49,36,45,29,16,40,20,20,83,36,47,4,3,1,7,2,5,-3,1,-4,2,1,1,2,2,0,4,1,3,1,1.25,0.75,3.5,3,4,1.63,1.75,1.5,1.88,1.25,2.5,1.38,1.25,1.5,0.5,0.75,0.25,0.88,0.5,1.25,8,8,6,3,2,1,4,4,2,1,1,0,4,4,4,2,1,1,0,0,2,5,6,7,0,0,2,3,3,4,0,0,0,2,3,3,100,100,75,38,25,13,100,100,50,25,25,0,100,100,100,50,25,25,0,0,25,62,75,87,0,0,50,75,75,100,0,0,0,50,75,75,6,3,2,2,2,1,4,1,1,75,38,25,50,50,25,100,25,25,38,50,25,21,38,50,25,50,25,75,13,25,0,38,50,25,4,3,1,50,75,25,5,2,3,63,50,75,1,1,0,13,25,0,25,25,25,25,50,0,50,25,75,5.63,5.75,5.50,2.13,1.5,2.75,100,100,88,75,63,63,50,38,0.00,0.00,0.00,0.00,0.00,0.00,63,0,0,2,2,1,1,4,2,1,1,1,2,2,1,2,2,1,3,0,0,0,63,50,75,38
Don Denis FC Santa Coloma,FC Santa Coloma,2015/2016,Andorra,2,1,1,0,0,0,0,1,0,1,1,1,0,0.5,0,1,6,8,8,66,1,2,-1,3,3,0,1,0,2,0,-1,0,180,90,0,90,45,0,1,0,1,1,1,0,1,0,1,1,1,0,10,6,4,10,6,4,42,45,39,14,7,7,6,4,2,8,3,5,38,23,15,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2,3,1,1.5,3,0,0.5,1,0,1,2,0,0.5,1,0,0.5,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,50,50,50,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,50,50,50,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,1,0,0,1,0,0,0,0,0,50,0,0,100,0,0,0,0,0,0,0,0,0,50,0,100,50,100,0,50,0,100,50,100,0,2,1,1,100,100,100,1,0,1,50,0,100,0,0,0,0,0,0,50,100,0,50,0,100,0,0,0,5.00,6.00,4.00,5,6,4.00,100,50,50,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,50,0,100,50,100,0,0
B36 Tórshavn,B36,2015/2016,Faroe Islands,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,8,9,9,76,2,6,-4,8,3,5,1,1,2,4,-1,-3,90,90,90,30,45,23,0,0,0,2,1,1,0,0,0,1,1,0,1,0,1,5,2,3,40,0,40,2,0,2,2,0,2,0,0,0,20,0,20,1,1,0,3,1,2,-2,0,-2,0,0,0,1,1,0,1,0,1,0.5,1,0,4,3,5,1,1,1,3,2,4,2,2,2,0.5,1,0,1.5,1,2,2,2,2,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,1,100,100,100,50,50,0,100,100,100,0,0,0,100,100,100,100,100,0,0,0,0,50,50,100,0,0,0,100,100,100,0,0,0,0,0,100,2,2,0,1,1,0,1,1,0,100,100,0,100,100,0,100,100,0,0,0,0,17,0,0,0,100,100,100,0,0,0,50,100,0,0,0,0,0,0,0,1,0,1,50,0,100,1,1,0,50,100,0,0,0,0,50,100,0,50,0,100,1.00,0.00,1.00,2.5,2,3.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,100,100,100,0
