timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1566583200,Aug 23 2019 - 6:00pm,complete,15849,Granada CF,Sevilla FC,José María Sánchez Martínez,2,0.00,3.00,1.74,1.74,0,1,1,0,0,0,"","52",6,6,1,0,1,0,1,0,0,1,8,9,0,7,8,2,13,14,44,56,0.00,1.39,0.92,1.43,1.00,0,50,0,0,0,0,50,0,50,4.00,2.00,4.10,3.60,1.95,1.30,1.95,3.40,6.55,1.80,1.91,Estadio Nuevo Los Cármenes (Granada)
1566590400,Aug 23 2019 - 8:00pm,complete,20240,Levante UD,Villarreal,José Luis Munuera Montero,2,0.00,0.00,1.68,1.47,2,1,3,1,0,1,"68,73","3",7,3,1,0,2,0,0,1,0,2,13,20,5,7,8,13,5,9,48,52,0.00,0.00,1.51,2.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.65,3.55,2.65,1.21,1.69,2.70,4.90,1.54,2.30,Estadio Ciudad de Valencia (Valencia)
1566658800,Aug 24 2019 - 3:00pm,complete,13978,CA Osasuna,SD Eibar,David Medié Jiménez,2,0.00,0.00,1.47,0.79,0,0,0,0,0,0,"","",6,6,4,0,4,0,3,1,2,2,7,9,3,0,4,9,15,12,48,52,0.00,1.60,0.91,0.82,1.50,50,50,50,0,0,0,50,50,50,3.00,3.00,2.55,3.15,3.10,1.42,2.25,4.30,8.50,1.91,1.77,Estadio El Sadar (Pamplona (Iruñea))
1566666000,Aug 24 2019 - 5:00pm,complete,63037,Real Madrid,Real Valladolid,Pablo González Fuertes,2,0.00,3.00,2.58,0.89,1,1,2,0,0,0,"82","88",4,3,2,0,2,0,0,2,1,1,23,7,5,3,18,4,12,11,66,34,0.00,1.23,2.46,0.79,1.50,50,50,50,0,0,0,0,50,50,1.00,6.00,1.21,7.25,14.25,1.10,1.36,1.91,3.05,1.83,1.87,Estadio Santiago Bernabéu (Madrid)
1566673200,Aug 24 2019 - 7:00pm,complete,20034,Celta de Vigo,Valencia CF,Alejandro José Hernández Hernández,2,0.00,0.00,1.21,0.68,1,0,1,1,1,0,"15","",6,4,1,0,2,0,0,1,0,2,8,7,7,2,1,5,8,12,55,45,1.19,0.00,1.31,1.01,2.00,50,50,50,50,0,0,50,50,50,6.00,6.00,3.25,3.50,2.30,1.28,1.87,3.20,6.15,1.69,2.00,Abanca-Balaídos (Vigo)
1566673200,Aug 24 2019 - 7:00pm,complete,10103,Getafe CF,Athletic Club Bilbao,Antonio Miguel Mateu Lahoz,2,0.00,0.00,1.58,1.05,1,1,2,2,1,1,"12","6",4,6,2,0,1,0,0,2,1,0,7,4,3,3,4,1,15,11,46,54,0.00,0.00,1.01,0.77,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.65,3.00,3.15,1.59,2.80,5.80,12.00,2.25,1.56,Coliseum Alfonso Pérez (Getafe)
1566745200,Aug 25 2019 - 3:00pm,complete,14567,Deportivo Alavés,RCD Espanyol,Eduardo Prieto Iglesias,2,3.00,0.00,1.42,0.68,0,0,0,0,0,0,"","",3,5,3,0,1,0,2,1,0,1,11,6,3,2,8,4,13,10,41,59,1.10,0.00,1.20,0.86,0.50,0,0,0,0,0,0,0,0,50,2.00,2.00,2.55,3.20,3.00,1.49,2.50,4.85,9.75,2.05,1.67,Estadio de Mendizorroza (Vitoria-Gasteiz)
1566745200,Aug 25 2019 - 3:00pm,complete,18028,RCD Mallorca,Real Sociedad,Valentín Pizarro Gómez,2,3.00,1.00,1.42,1.32,0,1,1,0,0,0,"","83",5,5,1,0,2,0,0,1,1,1,13,12,6,4,7,8,16,12,36,64,1.39,1.34,1.54,1.41,2.50,100,100,50,0,0,0,50,100,100,12.00,6.00,3.10,3.25,2.50,1.34,2.05,3.75,7.25,1.80,1.91,Iberostar Estadi (Palma de Mallorca)
1566752400,Aug 25 2019 - 5:00pm,complete,11742,Leganés,Atlético Madrid,Ricardo De Burgos Bengoetxea,2,0.00,0.00,1.05,1.47,0,1,1,0,0,0,"","71",9,4,4,0,5,0,2,2,0,5,11,8,5,4,6,4,12,14,48,52,1.13,0.00,1.44,1.08,0.50,0,0,0,0,0,0,0,0,50,8.00,3.00,5.65,3.80,1.51,1.67,3.20,6.00,15.00,2.62,1.44,Estadio Municipal de Butarque (Leganés)
1566759600,Aug 25 2019 - 7:00pm,complete,79159,FC Barcelona,Real Betis,José Luis González González,2,0.00,0.00,2.63,0.53,5,2,7,2,1,1,"41,50,56,60,77","15,79",11,0,1,0,1,0,1,0,0,1,22,6,8,5,14,1,14,12,70,30,0.00,0.00,2.78,0.82,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.28,6.20,11.50,1.11,1.38,2.00,3.20,1.71,2.00,Camp Nou (Barcelona)
1567188000,Aug 30 2019 - 6:00pm,complete,37787,Sevilla FC,Celta de Vigo,Carlos Del Cerro Grande,3,0.00,0.00,1.95,0.74,1,1,2,0,0,0,"81","84",9,1,4,0,2,0,1,3,2,0,20,3,8,2,12,1,16,9,63,37,0.00,0.00,2.54,0.51,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,4.10,6.10,1.22,1.71,2.80,5.15,1.69,2.00,Estadio Ramón Sánchez Pizjuán (Sevilla)
1567195200,Aug 30 2019 - 8:00pm,complete,46697,Athletic Club Bilbao,Real Sociedad,Javier Estrada Fernández,3,3.00,2.00,1.63,1.32,2,0,2,2,2,0,"11,28","",3,0,2,0,3,0,1,1,2,1,16,3,6,3,10,0,17,17,39,61,1.41,1.37,1.74,0.64,1.25,25,25,0,0,0,0,0,25,100,7.00,4.00,2.40,3.10,3.45,1.47,2.40,4.70,9.50,2.00,1.71,San Mamés Barria (Bilbao)
1567263600,Aug 31 2019 - 3:00pm,complete,16742,CA Osasuna,FC Barcelona,Juan Martínez Munuera,3,1.00,0.00,1.47,1.68,2,2,4,1,1,0,"7,81","51,64",3,2,3,0,4,0,2,1,2,2,16,9,6,5,10,4,16,9,25,75,0.91,1.20,1.73,1.35,0.50,0,0,0,0,0,0,0,0,50,14.00,5.00,10.00,4.90,1.38,1.23,1.74,2.90,5.35,2.05,1.67,Estadio El Sadar (Pamplona (Iruñea))
1567270800,Aug 31 2019 - 5:00pm,complete,10806,Getafe CF,Deportivo Alavés,Mario Melero López,3,1.00,0.00,1.58,0.63,1,1,2,2,1,1,"24","31",4,2,3,0,1,0,2,1,0,1,15,6,2,2,13,4,11,17,61,39,1.01,0.00,1.52,0.67,1.00,50,50,0,0,0,50,50,0,0,4.00,2.00,1.87,3.15,5.75,1.65,2.95,6.20,12.75,2.60,1.43,Coliseum Alfonso Pérez (Getafe)
1567270800,Aug 31 2019 - 5:00pm,complete,19347,Levante UD,Real Valladolid,Adrián Cordero Vega,3,3.00,2.00,1.68,0.89,2,0,2,0,0,0,"83,90'3","",6,6,2,0,2,0,0,2,0,2,16,17,3,5,13,12,9,10,54,46,1.51,1.01,1.61,1.76,2.75,100,100,75,0,0,0,50,100,100,9.00,5.00,2.10,3.50,3.75,1.26,1.83,3.15,5.90,1.67,2.05,Estadio Ciudad de Valencia (Valencia)
1567278000,Aug 31 2019 - 7:00pm,complete,47819,Real Betis,Leganés,Guillermo Cuadra Fernández,3,0.00,0.00,1.63,0.84,2,1,3,0,0,0,"54,61","50",11,8,4,0,2,0,0,4,1,1,19,19,6,6,13,13,14,15,63,37,1.31,0.00,2.06,1.88,1.50,50,50,50,0,0,0,0,50,50,6.00,4.00,2.00,3.20,4.45,1.44,2.35,4.50,9.00,2.00,1.69,Estadio Benito Villamarín (Sevilla)
1567350000,Sep 01 2019 - 3:00pm,complete,40441,Valencia CF,RCD Mallorca,Javier Alberola Rojas,3,1.00,0.00,2.11,0.32,2,0,2,1,1,0,"43,57","",7,4,0,0,1,0,0,0,0,1,9,13,4,2,5,11,6,19,50,50,1.48,0.00,1.27,1.34,1.00,50,50,0,0,0,0,0,50,50,3.00,4.00,1.43,4.65,8.50,1.23,1.74,2.90,5.35,1.95,1.77,Estadio de Mestalla (Valencia)
1567357200,Sep 01 2019 - 5:00pm,complete,56664,Atlético Madrid,SD Eibar,Santiago Jaime Latre,3,3.00,0.50,2.21,0.79,3,2,5,3,1,2,"27,52,90","7,19",1,1,0,0,3,0,0,0,2,1,9,6,4,3,5,3,9,15,56,44,1.15,1.21,1.12,0.77,1.25,25,25,25,0,0,0,75,25,25,7.50,6.50,1.43,4.20,10.50,1.38,2.20,4.10,8.00,2.35,1.50,Estadio Wanda Metropolitano (Madrid)
1567357200,Sep 01 2019 - 5:00pm,complete,20870,RCD Espanyol,Granada CF,César Soto Grado,3,0.00,1.00,0.63,1.21,0,3,3,1,0,1,"","13,68,74",8,6,2,0,3,0,2,0,1,2,17,15,4,6,13,9,6,13,67,33,0.82,1.67,1.84,1.55,5.00,50,100,50,50,50,50,100,50,100,15.00,3.00,2.10,3.25,4.00,1.42,2.30,4.35,8.50,1.95,1.74,RCDE Stadium (Cornella de Llobregat)
1567364400,Sep 01 2019 - 7:00pm,complete,20128,Villarreal,Real Madrid,Jesús Gil Manzano,3,1.00,3.00,1.68,2.00,2,2,4,2,1,1,"12,74","45'1,86",1,8,1,0,3,1,0,1,0,4,8,17,4,6,4,11,8,14,43,57,1.44,2.12,0.99,1.96,6.00,100,100,100,100,50,50,100,100,100,6.00,7.00,3.70,4.05,1.95,1.11,1.41,2.05,3.35,1.39,2.70,Estadio de la Cerámica (Villarreal)
1568401200,Sep 13 2019 - 7:00pm,complete,16390,RCD Mallorca,Athletic Club Bilbao,Pablo González Fuertes,4,1.50,1.00,1.42,1.05,0,0,0,0,0,0,"","",4,6,4,0,3,0,1,3,2,1,11,15,2,3,9,12,15,18,47,53,1.46,0.77,1.24,1.43,2.00,75,75,25,0,0,50,75,25,50,13.00,2.50,3.50,3.10,2.30,1.53,2.62,5.00,11.00,2.10,1.67,Iberostar Estadi (Palma de Mallorca)
1568458800,Sep 14 2019 - 11:00am,complete,60401,Real Madrid,Levante UD,Ricardo De Burgos Bengoetxea,4,1.00,0.00,2.58,0.89,3,2,5,3,3,0,"25,31,40","49,75",9,6,2,0,2,0,2,0,0,2,23,7,11,4,12,3,13,10,65,35,2.46,1.52,2.74,1.01,1.50,50,50,0,0,0,0,0,50,100,13.00,3.00,1.26,6.50,9.75,1.07,1.28,1.70,2.50,1.57,2.25,Estadio Santiago Bernabéu (Madrid)
1568469600,Sep 14 2019 - 2:00pm,complete,7670,Leganés,Villarreal,David Medié Jiménez,4,0.00,0.00,1.05,1.47,0,3,3,2,0,2,"","26,39,90'3",8,6,2,0,0,0,0,2,0,0,11,9,5,4,6,5,15,13,48,52,1.29,2.03,1.44,1.20,2.00,50,50,50,0,0,0,50,50,100,11.50,5.50,2.50,3.10,3.10,1.40,2.30,4.33,9.00,1.95,1.80,Estadio Municipal de Butarque (Leganés)
1568478600,Sep 14 2019 - 4:30pm,complete,34719,Real Sociedad,Atlético Madrid,Antonio Miguel Mateu Lahoz,4,0.00,3.00,1.63,1.47,2,0,2,0,0,0,"58,61","",5,5,1,0,3,0,1,0,0,3,14,11,5,3,9,8,13,12,53,47,0.00,1.08,1.63,1.26,0.50,0,0,0,0,0,0,0,0,50,4.00,5.00,3.80,3.20,2.10,1.50,2.50,4.50,11.00,2.05,1.70,Reale Arena (Donostia-San Sebastián)
1568487600,Sep 14 2019 - 7:00pm,complete,81617,FC Barcelona,Valencia CF,José María Sánchez Martínez,4,3.00,0.00,2.63,0.68,5,2,7,3,2,1,"2,7,51,61,82","27,90'2",2,5,1,0,4,0,0,1,1,3,18,13,11,5,7,8,11,12,64,36,2.78,1.01,2.42,1.43,4.00,50,50,50,50,50,50,100,50,50,15.00,3.00,1.44,4.75,7.00,1.16,1.57,3.00,5.50,1.66,2.10,Camp Nou (Barcelona)
1568541600,Sep 15 2019 - 10:00am,complete,5410,SD Eibar,RCD Espanyol,Valentín Pizarro Gómez,4,0.00,1.00,1.42,0.68,1,2,3,0,0,0,"58","76,79",7,2,2,0,3,1,1,1,0,4,14,8,2,3,12,5,14,16,58,42,0.00,0.86,1.45,0.91,0.00,0,0,0,0,0,0,0,0,0,5.00,1.00,2.00,3.35,4.25,1.38,2.15,4.00,7.75,1.91,1.77,Estadio Municipal de Ipurúa (Eibar)
1568548800,Sep 15 2019 - 12:00pm,complete,16309,Deportivo Alavés,Sevilla FC,Alejandro José Hernández Hernández,4,2.00,3.00,1.42,1.74,0,1,1,1,0,1,"","37",2,6,5,0,5,0,0,5,0,5,10,19,2,6,8,13,13,7,38,62,1.15,1.41,1.08,2.12,1.00,0,25,0,0,0,0,25,0,75,7.50,4.00,4.30,3.40,2.00,1.41,2.25,4.25,8.25,2.00,1.71,Estadio de Mendizorroza (Vitoria-Gasteiz)
1568556000,Sep 15 2019 - 2:00pm,complete,18259,Celta de Vigo,Granada CF,Eduardo Prieto Iglesias,4,1.50,2.00,1.21,1.21,0,2,2,1,0,1,"","45'6,54",3,5,4,2,2,0,4,2,2,0,5,13,0,4,5,9,11,13,45,55,1.25,1.61,0.49,1.66,4.00,50,75,75,50,25,25,100,75,75,12.50,5.50,1.91,3.65,4.35,1.31,1.95,3.45,6.70,1.83,1.87,Abanca-Balaídos (Vigo)
1568565000,Sep 15 2019 - 4:30pm,complete,20670,Real Valladolid,CA Osasuna,José Luis Munuera Montero,4,0.00,3.00,1.32,1.26,1,1,2,0,0,0,"65","81",10,6,0,0,1,0,0,0,0,1,13,17,3,6,10,11,9,11,49,51,0.00,0.75,1.38,1.93,0.50,0,0,0,0,0,0,0,0,50,0.00,4.00,2.25,3.10,3.80,1.49,2.50,4.85,9.75,2.05,1.67,Estadio Municipal José Zorrilla (Valladolid)
1568574000,Sep 15 2019 - 7:00pm,complete,47884,Real Betis,Getafe CF,José Luis González González,4,1.50,0.00,1.63,1.26,1,1,2,1,0,1,"73","15",5,6,3,2,6,0,3,2,1,5,7,13,3,6,4,7,11,28,59,41,1.69,0.78,0.90,1.57,2.00,50,50,50,0,0,0,50,50,50,12.50,10.00,2.25,3.25,3.55,1.45,2.40,4.60,9.25,2.00,1.69,Estadio Benito Villamarín (Sevilla)
1569006000,Sep 20 2019 - 7:00pm,complete,15569,CA Osasuna,Real Betis,Carlos Del Cerro Grande,5,1.00,0.00,1.47,0.53,0,0,0,0,0,0,"","",9,4,1,0,2,0,1,0,2,0,12,9,6,3,6,6,15,9,54,46,1.32,0.82,1.55,1.01,4.50,75,75,75,75,50,50,75,75,75,4.50,4.50,2.35,3.40,3.15,1.30,1.95,3.40,6.55,1.74,1.95,Estadio El Sadar (Pamplona (Iruñea))
1569063600,Sep 21 2019 - 11:00am,complete,16195,Villarreal,Real Valladolid,César Soto Grado,5,1.00,1.33,1.68,0.89,2,0,2,0,0,0,"77,89","",4,8,2,0,1,0,2,0,0,1,23,8,7,4,16,4,12,8,60,40,1.22,1.26,2.50,1.02,4.17,84,100,67,50,25,50,50,100,100,4.83,5.33,1.62,4.25,5.70,1.24,1.77,2.95,5.55,1.80,1.87,Estadio de la Cerámica (Villarreal)
1569074400,Sep 21 2019 - 2:00pm,complete,18904,Levante UD,SD Eibar,Javier Alberola Rojas,5,3.00,0.33,1.68,0.79,0,0,0,0,0,0,"","",6,7,0,0,2,0,0,0,1,1,14,19,6,4,8,15,9,11,58,42,1.56,1.06,1.65,1.80,2.59,59,84,59,17,17,17,59,84,84,9.83,4.83,2.30,3.50,3.15,1.23,1.74,2.90,5.35,1.59,2.20,Estadio Ciudad de Valencia (Valencia)
1569083400,Sep 21 2019 - 4:30pm,complete,57701,Atlético Madrid,Celta de Vigo,Mario Melero López,5,3.00,1.00,2.21,0.74,0,0,0,0,0,0,"","",13,3,3,0,5,0,0,3,1,4,21,6,5,4,16,2,14,12,48,52,1.13,0.51,2.17,0.95,2.50,75,75,25,25,25,25,50,75,75,3.00,3.50,1.44,4.35,9.00,1.32,2.00,3.50,6.80,2.15,1.61,Estadio Wanda Metropolitano (Madrid)
1569092400,Sep 21 2019 - 7:00pm,complete,18880,Granada CF,FC Barcelona,Guillermo Cuadra Fernández,5,0.00,0.50,1.74,1.68,2,0,2,1,1,0,"2,66","",4,5,3,0,2,0,0,3,2,0,10,10,6,3,4,7,22,12,26,74,0.92,1.28,1.24,1.24,1.75,25,25,25,25,0,0,25,25,100,11.00,3.50,9.75,5.60,1.33,1.16,1.54,2.35,4.10,1.87,1.83,Estadio Nuevo Los Cármenes (Granada)
1569146400,Sep 22 2019 - 10:00am,complete,11338,Getafe CF,RCD Mallorca,Santiago Jaime Latre,5,1.00,0.00,1.58,0.32,4,2,6,2,2,0,"7,33,63,84","70,77",7,2,4,0,5,0,1,3,1,4,15,9,7,5,8,4,15,17,49,51,1.26,1.34,1.80,1.20,2.00,50,100,0,0,0,50,100,0,50,8.00,3.50,1.87,3.30,5.20,1.53,2.65,5.25,10.75,2.30,1.54,Coliseum Alfonso Pérez (Getafe)
1569153600,Sep 22 2019 - 12:00pm,complete,19173,RCD Espanyol,Real Sociedad,Adrián Cordero Vega,5,0.00,1.33,0.63,1.32,1,3,4,2,0,2,"71","18,34,75",5,7,1,0,0,0,1,0,0,0,17,14,4,8,13,6,7,12,55,45,1.33,1.13,1.75,1.81,2.09,17,84,25,0,0,17,67,42,84,10.67,5.00,3.00,3.30,2.50,1.43,2.30,4.35,8.75,1.95,1.74,RCDE Stadium (Cornella de Llobregat)
1569160800,Sep 22 2019 - 2:00pm,complete,39014,Valencia CF,Leganés,Javier Estrada Fernández,5,2.00,0.00,2.11,0.84,1,1,2,2,1,1,"21","35",6,6,3,0,4,0,0,3,2,2,15,13,5,4,10,9,14,23,59,41,1.38,1.88,1.71,1.44,2.50,75,100,50,0,0,0,25,75,100,13.00,4.00,1.61,4.00,6.25,1.37,2.15,3.95,7.75,2.10,1.62,Estadio de Mestalla (Valencia)
1569169800,Sep 22 2019 - 4:30pm,complete,45223,Athletic Club Bilbao,Deportivo Alavés,Jesús Gil Manzano,5,3.00,1.00,1.63,0.63,2,0,2,1,1,0,"38,72","",3,2,1,0,4,0,0,1,3,1,13,6,3,2,10,4,12,19,59,41,1.57,0.67,1.36,0.72,1.75,50,75,0,0,0,75,75,0,25,5.00,2.50,1.67,3.70,6.20,1.50,2.50,4.95,10.00,2.40,1.49,San Mamés Barria (Bilbao)
1569178800,Sep 22 2019 - 7:00pm,complete,42375,Sevilla FC,Real Madrid,Juan Martínez Munuera,5,1.00,2.00,1.95,2.00,0,1,1,0,0,0,"","64",9,6,3,0,2,0,1,2,1,1,11,8,0,5,11,3,16,15,56,44,2.54,2.04,1.26,1.17,3.00,100,100,50,50,0,25,50,100,100,15.00,8.00,2.65,3.80,2.55,1.15,1.53,2.30,4.00,1.44,2.55,Estadio Ramón Sánchez Pizjuán (Sevilla)
1569344400,Sep 24 2019 - 5:00pm,complete,18410,Real Valladolid,Granada CF,Valentín Pizarro Gómez,6,1.00,2.33,1.32,1.21,1,1,2,2,1,1,"12","42",6,3,3,0,2,0,2,1,0,2,10,7,6,5,4,2,21,18,47,53,1.38,1.63,1.34,1.06,3.17,67,100,34,17,17,17,50,84,100,16.00,2.00,2.50,3.10,3.20,1.45,2.40,4.60,9.25,1.95,1.74,Estadio Municipal José Zorrilla (Valladolid)
1569348000,Sep 24 2019 - 6:00pm,complete,44560,Real Betis,Levante UD,Eduardo Prieto Iglesias,6,1.33,0.00,1.63,0.89,3,1,4,2,1,1,"45'3,48,67","7",5,2,2,0,2,0,1,1,1,1,18,18,6,4,12,14,11,14,61,39,1.42,1.27,2.02,1.62,2.84,75,75,59,25,25,25,42,59,100,14.83,6.50,1.95,3.75,3.85,1.19,1.62,2.55,4.55,1.54,2.30,Estadio Benito Villamarín (Sevilla)
1569351600,Sep 24 2019 - 7:00pm,complete,70316,FC Barcelona,Villarreal,Ricardo De Burgos Bengoetxea,6,3.00,1.50,2.63,1.47,2,1,3,3,2,1,"6,15","44",6,5,4,0,2,0,1,3,0,2,7,12,5,4,2,8,4,13,56,44,2.60,1.61,1.27,1.31,5.00,75,100,100,50,50,75,100,75,100,11.00,2.00,1.29,6.50,9.50,1.07,1.28,1.74,2.60,1.53,2.30,Camp Nou (Barcelona)
