timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1503158400,Aug 19 2017 - 4:00pm,complete,39226,Juventus,Cagliari,N/A,1,0.00,0.00,2.58,0.95,3,0,3,2,2,0,"12,45'1,66","",4,1,1,0,0,0,0,1,0,0,13,5,8,3,5,2,13,11,61,39,0.00,0.00,1.83,0.81,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.17,7.72,9.99,1.16,1.44,2.09,4.33,2.50,1.50,Allianz Stadium (Torino)
1503168300,Aug 19 2017 - 6:45pm,complete,15215,Hellas Verona,Napoli,N/A,1,0.00,0.00,0.84,2.42,1,3,4,2,0,2,"83","32,39,62",3,6,2,0,2,1,0,2,0,3,14,22,5,13,9,9,7,9,48,52,0.00,0.00,1.67,3.11,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,7.41,4.81,1.45,1.18,1.60,2.54,4.50,1.70,2.05,Stadio Marc'Antonio Bentegodi
1503244800,Aug 20 2017 - 4:00pm,complete,19108,Atalanta,Roma,N/A,1,0.00,0.00,1.74,2.21,0,1,1,1,0,1,"","31",4,1,1,0,2,0,0,1,0,2,13,5,7,2,6,3,14,16,57,43,0.00,0.00,2.02,1.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.54,3.56,2.14,1.25,1.75,3.10,6.00,1.60,2.28,Stadio Atleti Azzurri d'Italia
1503254700,Aug 20 2017 - 6:45pm,complete,19033,Bologna,Torino,N/A,1,0.00,0.00,1.16,1.26,1,1,2,2,1,1,"27","33",0,8,2,0,1,0,0,2,0,1,10,8,4,4,6,4,18,10,43,57,0.00,0.00,1.27,1.37,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.86,3.21,2.71,1.33,1.99,3.60,7.50,1.79,2.03,Stadio Renato Dall'Ara
1503254700,Aug 20 2017 - 6:45pm,complete,13478,Crotone,AC Milan,N/A,1,0.00,0.00,1.26,1.53,0,3,3,3,0,3,"","6,18,23",2,9,1,1,3,0,1,1,1,2,6,17,3,11,3,6,9,14,24,76,0.00,0.00,0.86,2.54,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,6.24,4.32,1.57,1.29,1.80,3.60,7.00,2.05,1.70,Stadio Ezio Scida
1503254700,Aug 20 2017 - 6:45pm,complete,51752,Inter Milan,Fiorentina,N/A,1,0.00,0.00,2.00,1.47,3,0,3,2,2,0,"6,15,79","",9,7,0,0,1,0,0,0,1,0,14,13,7,4,7,9,7,13,48,52,0.00,0.00,1.82,1.56,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.65,3.95,5.81,1.20,1.66,2.70,5.25,1.81,2.01,Stadio Giuseppe Meazza
1503254700,Aug 20 2017 - 6:45pm,complete,25000,Lazio,SPAL,N/A,1,0.00,0.00,1.68,0.79,0,0,0,0,0,0,"","",9,5,2,0,2,0,1,1,0,2,21,7,14,3,7,4,20,4,58,42,0.00,0.00,3.12,1.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.30,5.73,9.99,1.15,1.65,2.38,4.33,2.05,1.77,Stadio Olimpico
1503254700,Aug 20 2017 - 6:45pm,complete,19223,Sampdoria,Benevento,N/A,1,0.00,0.00,2.05,0.21,2,1,3,2,1,1,"38,54","15",6,7,1,0,2,0,1,0,0,2,11,17,7,8,4,9,10,10,66,34,0.00,0.00,1.85,2.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.71,3.76,5.57,1.25,1.77,3.10,6.50,1.82,2.00,Stadio Comunale Luigi Ferraris
1503254700,Aug 20 2017 - 6:45pm,complete,8134,Sassuolo,Genoa,N/A,1,0.00,0.00,1.00,1.05,0,0,0,0,0,0,"","",2,5,2,0,3,0,0,2,2,1,13,11,4,5,9,6,16,28,48,52,0.00,0.00,1.61,1.55,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.34,3.29,3.34,1.30,1.91,3.40,7.00,1.80,2.02,MAPEI Stadium - Città del Tricolore
1503254700,Aug 20 2017 - 6:45pm,complete,13000,Udinese,Chievo,N/A,1,0.00,0.00,1.05,0.68,1,2,3,2,1,1,"37","15,54",5,4,2,0,2,0,0,2,0,2,12,9,6,4,6,5,11,10,56,44,0.00,0.00,1.88,1.56,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.22,3.28,3.64,1.40,2.24,4.50,9.00,1.99,1.83,Dacia Arena
