timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1440259200,Aug 22 2015 - 4:00pm,complete,22255,Hellas Verona,Roma,N/A,1,0.00,0.00,0.95,1.89,1,1,2,0,0,0,"61","66",3,7,2,0,1,0,1,1,0,1,8,20,5,9,3,11,9,11,37,63,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.57,3.63,1.90,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Marc'Antonio Bentegodi
1440269100,Aug 22 2015 - 6:45pm,complete,19464,Lazio,Bologna,N/A,1,0.00,0.00,1.74,1.16,2,1,3,3,2,1,"17,23","43",10,3,2,0,1,0,0,2,0,1,19,9,12,7,7,2,18,8,59,41,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.48,4.46,8.44,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
1440345600,Aug 23 2015 - 4:00pm,complete,38433,Juventus,Udinese,N/A,1,0.00,0.00,2.63,0.89,0,1,1,0,0,0,"","78",10,2,1,0,3,0,1,0,2,1,22,5,9,2,13,3,14,22,67,33,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.33,5.47,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Stadium (Torino)
1440355500,Aug 23 2015 - 6:45pm,complete,7309,Empoli,Chievo,N/A,1,0.00,0.00,1.42,1.11,1,3,4,1,1,0,"7","55,60,63",8,5,1,0,2,0,0,1,0,2,16,12,6,4,10,8,15,19,56,44,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.32,3.28,3.52,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Carlo Castellani
1440355500,Aug 23 2015 - 6:45pm,complete,33904,Fiorentina,AC Milan,N/A,1,0.00,0.00,2.00,1.26,2,0,2,1,1,0,"38,56","",4,5,3,0,3,1,2,1,3,1,13,7,7,2,6,5,18,15,57,43,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.45,3.40,3.14,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Artemio Franchi
1440355500,Aug 23 2015 - 6:45pm,complete,9000,Frosinone,Torino,N/A,1,0.00,0.00,1.16,1.11,1,2,3,1,1,0,"7","59,64",3,12,2,0,2,0,0,2,1,1,9,16,3,7,6,9,7,10,49,51,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.02,3.27,2.61,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Matusa (Frosinone)
1440355500,Aug 23 2015 - 6:45pm,complete,37042,Inter Milan,Atalanta,N/A,1,0.00,0.00,2.16,0.79,1,0,1,0,0,0,"90'3","",9,1,2,0,3,1,1,1,0,4,16,3,6,0,10,3,14,13,65,35,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.47,4.57,8.42,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1440355500,Aug 23 2015 - 6:45pm,complete,22608,Palermo,Genoa,N/A,1,0.00,0.00,1.16,0.68,1,0,1,0,0,0,"90'1","",5,6,1,0,1,0,1,0,0,1,12,9,7,3,5,6,11,12,52,48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.43,3.36,3.21,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Renzo Barbera
1440355500,Aug 23 2015 - 6:45pm,complete,21835,Sampdoria,Carpi,N/A,1,0.00,0.00,1.47,0.79,5,2,7,6,5,1,"14,21,31,33,37","38,88",4,7,2,1,3,0,0,3,2,1,7,17,5,6,2,11,12,15,56,44,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.77,3.78,5.24,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Comunale Luigi Ferraris
1440355500,Aug 23 2015 - 6:45pm,complete,13755,Sassuolo,Napoli,N/A,1,0.00,0.00,1.68,1.63,2,1,3,2,1,1,"32,84","3",5,1,4,0,2,0,2,2,2,0,10,10,8,4,2,6,13,20,47,53,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.20,3.54,2.00,0.00,0.00,0.00,0.00,0.00,0.00,MAPEI Stadium - Città del Tricolore
1440864000,Aug 29 2015 - 4:00pm,complete,15732,Bologna,Sassuolo,N/A,2,0.00,0.00,1.05,1.53,0,1,1,0,0,0,"","86",10,5,3,0,1,0,2,1,1,0,5,7,5,2,0,5,14,14,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.49,3.27,3.20,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Renato Dall'Ara
1440873900,Aug 29 2015 - 6:45pm,complete,34382,AC Milan,Empoli,N/A,2,0.00,0.00,1.74,1.00,2,1,3,2,1,1,"16,69","20",6,5,0,0,2,0,0,0,2,0,5,15,3,4,2,11,19,16,49,51,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.54,4.30,7.15,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Giuseppe Meazza
1440950400,Aug 30 2015 - 4:00pm,complete,56040,Roma,Juventus,N/A,2,0.00,0.00,2.32,2.16,2,1,3,0,0,0,"61,79","87",6,6,3,0,3,2,0,3,2,3,12,9,7,4,5,5,15,16,63,37,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.75,3.19,2.91,0.00,0.00,0.00,0.00,0.00,0.00,Stadio Olimpico
