timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,Season
1221926400,Sep 20 2008 - 4:00pm,complete,20000.0,Catania,Atalanta,Maurizio Ciampi,3.0,3.0,3.0,1.79,0.74,1,0,1,0,0,0,59,,-1,-1,1,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,50,0,50,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Angelo Massimino (Catania),2008-to-2009
1221935400,Sep 20 2008 - 6:30pm,complete,33000.0,Roma,Reggina,Andrea Gervasoni,3.0,1.0,0.0,2.26,0.68,3,0,3,1,1,0,"45'1,51,90'4",,-1,-1,0,0,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,100,100,50,0,0,0,50,50,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Olimpico (Roma),2008-to-2009
1222002000,Sep 21 2008 - 1:00pm,complete,20000.0,Cagliari,Juventus,,3.0,0.0,1.0,1.95,1.84,0,1,1,1,0,1,,39,-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.5,100,100,50,50,50,0,100,50,100,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Sant'Elia (Cagliari),2008-to-2009
1222002000,Sep 21 2008 - 1:00pm,complete,25000.0,Fiorentina,Bologna,Antonio Damato,3.0,1.0,3.0,2.32,0.84,1,0,1,1,1,0,37,,-1,-1,3,0,1,0,1,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,100,100,50,0,0,50,100,0,100,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Artemio Franchi (Firenze),2008-to-2009
1222002000,Sep 21 2008 - 1:00pm,complete,8540.0,Lecce,Robur Siena,,3.0,3.0,0.0,1.0,0.63,1,1,2,1,0,1,56,38,-1,-1,3,0,4,0,2,1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,0,50,0,0,0,0,50,50,50,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Comunale Via del Mare (Lecce),2008-to-2009
1222002000,Sep 21 2008 - 1:00pm,complete,22000.0,Palermo,Genoa,Gabriele Gava,3.0,3.0,0.0,2.26,1.42,2,1,3,1,1,0,"39,58",89,-1,-1,1,0,3,0,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,50,50,50,0,50,50,50,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Renzo Barbera (Palermo),2008-to-2009
1222002000,Sep 21 2008 - 1:00pm,complete,21000.0,Sampdoria,Chievo,Nicola Giovanni Ayroldi,3.0,1.0,0.0,1.68,1.11,1,1,2,0,0,0,50,52,-1,-1,2,0,2,0,1,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,50,100,0,0,0,0,50,50,100,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Comunale Luigi Ferraris (Genova),2008-to-2009
1222002000,Sep 21 2008 - 1:00pm,complete,23000.0,Torino,Inter Milan,,3.0,3.0,1.0,1.32,1.95,1,3,4,2,0,2,76,"24,26,51",-1,-1,3,0,1,0,2,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,50,100,50,0,0,50,100,0,100,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Olimpico Grande Torino (Torino),2008-to-2009
1222002000,Sep 21 2008 - 1:00pm,complete,17000.0,Udinese,Napoli,Daniele Orsato,3.0,3.0,1.0,2.0,0.58,0,0,0,0,0,0,,,-1,-1,2,0,3,1,0,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.0,100,100,50,50,0,50,100,50,100,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dacia Arena (Udine),2008-to-2009
1222021800,Sep 21 2008 - 6:30pm,complete,57362.0,AC Milan,Lazio,Nicola Rizzoli,3.0,0.0,3.0,2.37,1.16,4,1,5,3,2,1,"8,35,49,60",26,-1,-1,3,0,1,0,1,2,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,100,100,100,50,50,50,100,50,100,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stadio Giuseppe Meazza (Milano),2008-to-2009
1222281000,Sep 24 2008 - 6:30pm,complete,11846.0,Atalanta,Cagliari,,4.0,3.0,0.0,1.74,0.84,1,0,1,0,0,0,79,,-1,-1,1,0,3,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.5,0,50,0,0,0,0,100,0,50,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gewiss Stadium (Bergamo),2008-to-2009
