timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1600531200,Sep 19 2020 - 4:00pm,complete,N/A,Fiorentina,Torino,Rosario Abisso,1,0.00,0.00,1.26,1.00,1,0,1,0,0,0,"78","",4,1,3,0,1,0,2,1,0,1,16,6,3,3,13,3,10,9,49,51,0.00,0.00,1.72,0.74,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.87,3.85,4.25,1.25,1.80,3.00,5.60,1.69,2.00,Stadio Artemio Franchi (Firenze)
1600541100,Sep 19 2020 - 6:45pm,complete,N/A,Hellas Verona,Roma,Daniele Chiffi,1,0.00,0.00,1.26,1.00,3,0,3,0,0,0,"","",0,6,2,0,0,0,2,0,0,0,10,25,5,5,5,20,19,21,39,61,0.00,0.00,1.17,2.26,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.50,3.95,1.80,1.20,1.65,2.65,4.75,1.61,2.15,Stadio Marc'Antonio Bentegodi (Verona)
1600597800,Sep 20 2020 - 10:30am,complete,1000,Parma,Napoli,Maurizio Mariani,1,0.00,0.00,0.58,1.95,0,2,2,0,0,0,"","63,77",4,2,4,0,1,0,1,3,1,0,9,19,3,7,6,12,17,12,39,61,0.00,0.00,1.01,2.14,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.50,4.55,1.59,1.19,1.62,2.60,4.60,1.69,2.00,Stadio Ennio Tardini (Parma)
1600606800,Sep 20 2020 - 1:00pm,complete,N/A,Genoa,Crotone,Giovanni Ayroldi,1,0.00,0.00,1.16,0.32,4,1,5,4,3,1,"6,9,34,75","28",6,4,4,0,2,0,3,1,2,0,17,16,7,4,10,12,10,13,48,52,0.00,0.00,1.78,1.63,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.95,3.65,4.15,1.29,1.91,3.30,6.35,1.77,1.91,Stadio Comunale Luigi Ferraris (Genova)
1600617600,Sep 20 2020 - 4:00pm,complete,N/A,Sassuolo,Cagliari,Livio Marinelli,1,0.00,0.00,1.53,0.95,1,1,2,0,0,0,"87","77",7,3,1,0,3,0,0,1,2,1,30,7,10,5,20,2,9,18,67,33,0.00,0.00,2.99,1.08,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.71,4.30,4.70,1.18,1.59,2.45,4.35,1.59,2.20,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1600627500,Sep 20 2020 - 6:45pm,complete,N/A,Juventus,Sampdoria,Marco Piccinini,1,0.00,0.00,2.32,1.16,3,0,3,1,1,0,"13,78,88","",6,4,1,0,1,0,0,1,1,0,20,16,7,2,13,14,15,9,66,34,0.00,0.00,2.09,1.44,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.40,4.95,8.50,1.24,1.77,2.95,5.45,2.00,1.71,Allianz Stadium (Torino)
1600713900,Sep 21 2020 - 6:45pm,complete,1000,AC Milan,Bologna,Federico La Penna,1,0.00,0.00,1.58,0.79,2,0,2,1,1,0,"35,51","",7,4,3,0,4,1,1,2,2,3,19,14,6,4,13,10,13,17,58,42,0.00,0.00,2.03,1.40,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.53,4.60,6.30,1.17,1.56,2.40,4.25,1.65,2.10,Stadio Giuseppe Meazza (Milano)
1601125200,Sep 26 2020 - 1:00pm,complete,N/A,Torino,Atalanta,Massimiliano Irrati,2,0.00,0.00,0.95,2.05,2,4,6,5,2,3,"11,43","13,21,42,54",2,6,1,0,2,0,1,0,1,1,9,18,5,6,4,12,11,12,44,56,0.00,0.00,1.13,2.10,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.30,4.55,1.61,1.16,1.54,2.35,4.10,1.59,2.20,Stadio Olimpico Grande Torino (Torino)
1601136000,Sep 26 2020 - 4:00pm,complete,N/A,Cagliari,Lazio,Davide Massa,2,0.00,0.00,1.00,1.37,0,2,2,1,0,1,"","4,74",3,6,1,0,1,0,0,1,0,1,10,17,3,7,7,10,8,13,44,56,0.00,0.00,1.02,1.92,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.10,4.15,1.69,1.22,1.71,2.80,5.15,1.71,2.00,Sardegna Arena (Cagliari)
1601136000,Sep 26 2020 - 4:00pm,complete,N/A,Sampdoria,Benevento,Federico Dionisi,2,0.00,0.00,1.58,1.05,2,3,5,3,2,1,"8,18","33,72,88",6,4,3,0,1,0,1,2,0,1,8,16,4,6,4,10,17,12,40,60,0.00,0.00,1.16,1.77,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.70,4.55,1.29,1.91,3.30,6.35,1.77,1.91,Stadio Comunale Luigi Ferraris (Genova)
